interval,total_supply_u,total_demand_u,mcp_micro,allowed_u,feeder_cap_units,planned_clear_u,planned_total_u,scaled_total_u,execute_ok,finalize_ok,execute_txid,finalize_txid,error
85,0,325,3000000,0,125,0,0,0,1,1,PGNI6MAN2PFFFKLG4VGEDCXBIEW4ENQS5T3RZQY6ITUST45L6TYQ,OKYUBM7SJHHX2REU74E55H6SMGQGVWCJPYD6L3A43S4TP46RCT7A,
86,0,265,3000000,0,125,0,0,0,1,1,LZA3QXTRKUAV2ODY5PEDYKD5ON2S363ZBMULBQGNWDQ4C56DZBUQ,VL4AYNNSFT2SZVD4EEZDQLMNTPKAKMFQDEC4UQYXEJH34UKPXYEA,
87,0,218,3000000,0,125,0,0,0,1,1,AVB6CRKBYJXG4BY2YT7BQJFPL3CA2FGAXFMV6DNGTM6QWTOU26CA,LYD7JAVUDFJIJYJKAAWNRSMTQBRDQMOZ7HSMQSUVUJNV5EREGHFA,
88,0,162,3000000,0,125,0,0,0,1,1,FRPBCLWP4VPX6AWWD52VN5GDTCDJ42H2CW64ZOFO4Z7EUVGYJK2A,USRIEVLRIM3DLKEWKBTRV3ADXHX5DMKK4BFOT6A4XJBHWCY433KA,
89,0,136,3000000,0,125,0,0,0,1,1,5EI2BXDN5MJTRNTZDDCSFNI55QFLRQUPS6CPB3FGFMMK2WOKXPDQ,QAKUTFJXCNMY6EAJTDEYQ57RMJ3QSSHAGGJ7OD6QTCFYPCW2ZHQA,
90,0,114,3000000,0,125,0,0,0,1,1,V2OGZ3DHL4CZCQ56B7VWBJVL6ZL4L65YEZJH35IJR4SYYDF57MVA,73EZKYSXSRPCFFYLUONLGEHYJ36FXKGNEOYPLNXB4FHM7PFRJQ4A,
91,0,92,3000000,0,125,0,0,0,1,1,LJKFGNNRM2NSFJPFXVCCZHGRQYWWEVZFB6T4IB7J5UHIIDMFZRNA,LE6VR6666DGJMJMFWZTEDXAWL4CGZDNMBOR6MRIAPMDKLIICKQZA,
92,0,81,3000000,0,125,0,0,0,1,1,GGE5XYG4GOJSUZDV6IHOY6GZ2Q6HK7RHAIDR2J64HNFPHDZK4IUA,VAMQMNXQ5FTTNGMT2W6NZUU32XBWFOLEKKJ3LF75NZ32ZNEZL2RA,
93,0,71,3000000,0,125,0,0,0,1,1,OF3ROQMSAS3QWGRBVEOWBV4YQ4VIRS56LJWWTWWOSIMLA43YH6XQ,6BUFT22DBMSTX6SVGG7XXHIQHMYFZ5YF7T33S6UNNHATD7ZYNQMA,
94,0,53,3000000,0,125,0,0,0,1,1,FLQCZBAA6TFOR33SA45OFY553ALUSVCVMRFACSID4YMIQTLUP56Q,4EWBKNXUMXJ3VR4VG2XHTEOYHI5OXC5E4IFY6ZWXYFUJIKITZBFQ,
95,0,56,3000000,0,125,0,0,0,1,1,XOOE63ZIN3XYH3B57M4JNWMAP3SCJVLMBUMCQ6DQ5QMT6MUZJEYQ,WPYCN3DGJCBYKOGJAWDS6NUT2B5LTI6P2777G7UKOOVGIT667B3Q,
