interval,total_supply_u,total_demand_u,mcp_micro,allowed_u,feeder_cap_units,planned_clear_u,planned_total_u,scaled_total_u,execute_ok,finalize_ok,execute_txid,finalize_txid,error
78,0,809,3000000,0,125,0,0,0,1,1,ISUPNX2QBHNCH6MRCK4GEMHN3NVD5NAMICWJN2QJMWULU7VLV26Q,PMMFNQXMKWMPQWDFCJTQCMVY42DCT32T2BI7BFMKJCCZ4WLNWQAA,
79,0,763,3000000,0,125,0,0,0,1,1,5KIJ57SEWRWTCUJUPEMIC5XCFRTQM2EHXTU5UPXFDDEKVXDTGSSA,RFLU2OOI7FCPKBVZGHT3C2W4PXCAZHE36A2RVZ237PRIUDYW2NQQ,
80,0,686,3000000,0,125,0,0,0,1,1,JQYG4HW6TYBPMK5733ZYVV2RTBXYM34VHVXVWO6AB6ZWQDD4UUDQ,A33NUGSA7VACKLKODGRS6MI57JCGRPCMNO6CJP6VIGM7OZ3OOOYA,
81,0,614,3000000,0,125,0,0,0,1,1,BY3N5UKRUSKKVOISKO24SUVCJTENEJARVWNAS7ILHACFZWSVANEQ,4ZC7XJ3K2ATORDQW4QVXSKKQDHFKEZCELZFVS237KOLCULWF4GHQ,
82,0,530,3000000,0,125,0,0,0,1,1,AQT53NUKVSO3LN5H46C2HFFLHI4CVN7I5COEHWXZTRVQAZQYFHQQ,6NNOIIFVQPOEVLPALJV2NBGBINZZYPC3LCZ5633WRDUPYYN3IKYA,
83,0,457,3000000,0,125,0,0,0,1,1,T2T3KZOMYNY3VYL4I5G4VXRCREQQ5W2GO4NTKDC2GU4NTR2M373A,EESV4QACAEKP7E5JDXZBAPRR5XBTWX7RQAYBQPFYFIZTMXVZGVNA,
84,0,385,3000000,0,125,0,0,0,1,1,IWN5I5KXKWGESBVRM2IRMSDJL2TX3E6RGK7W7S5GWFQ4L4VTFYEA,PUTQWDPC7NGAIIZ75FZXAQSQAGEXCP34IFXLAXNHSJVUMAC5LHLQ,
85,0,325,3000000,0,125,0,0,0,1,1,I53WNIDJF5W5JHSYH3IJLQKQTIVDAFLX5VXGTPTBPUWVLTJZLFWA,HDC6DCGRCPDAJZK7R6E3RFPOAHVQ3YVAIXV34SXAUXB2U2LMLNIA,
86,0,265,3000000,0,125,0,0,0,1,1,2WM2ONX5JDZ4UEIS3VPKRC4GSLYXOKBY3F5IY4FXSUP6QQV5A4EQ,4KN37YWWFM5A2UFFQZR7NJEC5WRY3YTQKOALBVAVDTEHHLT4QAEQ,
87,0,218,3000000,0,125,0,0,0,1,1,LQ5XJSH5ZXYLISSYOSMUAX5WKDUXAPC6Z3K3RCXW55MROZGSUBGA,FOFJIISQQXYPAFQHYB32WPYV6LYKH5JAU3X36ZS2KMBAADKQAYMA,
88,0,162,3000000,0,125,0,0,0,1,1,ORWAVVWKBVPAHMQUVGAS2WO72I6LJJUI7QCTXYFCCBAI5JPV4Q3A,AF75RXQSVXNTEAJR37VXCFFH7YGN5XVKLZR2AIV24QNZE4H5G4PQ,
89,0,136,3000000,0,125,0,0,0,1,1,WUHSAMZJBU67K5DLIWU3EHOVWRUYCTLXBOOTJQOIZDMSZN3TLAUQ,BGZBIIF5TRGX55QCACPEVL6EO5DEDBHGAZW234LG2OK3E3A5UYXA,
