interval,total_supply_u,total_demand_u,mcp_micro,allowed_u,feeder_cap_units,planned_clear_u,planned_total_u,scaled_total_u,execute_ok,finalize_ok,execute_txid,finalize_txid,error
10,0,73,3000000,0,125,0,0,0,1,1,7FB2IRUD4HCL7JXVN5NXMIMIMJ2K5MLDULFJJ4QRVDNOLBYJ2XRA,U7LMSN2KO6NLTJPAL5LF7UVYITSCURY6SG6ZDDYXJFXZY7FY4JJQ,
11,0,69,3000000,0,125,0,0,0,1,1,KEENM2LP2U3KYJLI6N6DHCDZPVMZJHAO6FFYH7CB7TUVPORJ4CTQ,732TPWDQTUWB2MIB3SXKIXKZISFPGLBTZER6XR6MDS7DOJGDN34Q,
12,0,82,3000000,0,125,0,0,0,1,1,H5U6KK5CGQTGJ5A2LJH24CWNHZ6XSHTH4ZT7DNTZHCN5RZLZDGGA,MZQNZGBFQ4JI6LUVH7BCIO6OEZWNFWDSTL3SPS4RNTOLVP6KCBHA,
13,0,80,3000000,0,125,0,0,0,1,1,V325ZNSDE6VSJ2FZM2ZEJOPAEW52FLSW2CQHOZOYVW4V62PYWQAQ,GUQ25RY6ZSE7NZJTRGJKM3RA26A3K5SXG2ERPIYO63DATUV6VR2A,
14,0,71,3000000,0,125,0,0,0,1,1,Z2SAKOBVC3JO6WYKJOFPPAE6R4OOD7PKX7NVC7EHTQJDO4B7VTQA,B44LOZ7ZWVSQ5XPA3U26U76Y2MEKQ6XLZ23KRZUHR3TYEJNLO2FA,
15,0,90,3000000,0,125,0,0,0,1,1,CDLVHEXFILMGDU6SNY5ZGQGCXX5K5C4PG65UAWOARWEVYLJ5LVNQ,WFKSL72RL5JAB7X27WQUQINNO3SSLJH43B4HX55WOMAII4RIMB5A,
16,0,80,3000000,0,125,0,0,0,1,1,XWLBPV767NZOWSDPAHX56S56TYM56W5WRD3HM6TPBLTTXTHFWCNA,JWJNHYXXEOLVHLYVV5ZJZ7FVWSEPV6YAZ72KMHJMBDV6ONM2VHWA,
17,0,101,3000000,0,125,0,0,0,1,1,ZDHJCGLRVCMBUZEC77KWSMIZNKJNG3IG5FRS5JWLIJQZIYHEFAHQ,6IFDPVXH7AJ34DGCFN247P6KHK3Z7AD4ETLWCVWSAFWZQLUHGBOQ,
18,0,93,3000000,0,125,0,0,0,1,1,GYUM4CBYGAP4CGLGPHQES2RGMZ7XHDE6TSLN5YRU3NEUBVBZANWA,YMFSJXV6WJKUD6A6H65SJGCCTKNGISD6P4FFLKOFKUYOZTE6FROQ,
19,0,117,3000000,0,125,0,0,0,1,1,OZKLHN3FZUMYNUOWYXN2VLPEC2ZD3SP5DBGL5SXC6MIPP2QKXPWA,4GZYXMHMAGFXDKHAVHHDL4C6JXTJTUE4GHT7I2KMZDBSQ62R4XNA,
20,0,145,3000000,0,125,0,0,0,1,1,LCVIAEMGIYW5TFXR72VASJJLFCEZQCDWP2Q2BGOT23L3QHV6MV2Q,32KS2FPHLIY2NT7OSQAJEGIPJLOEIOPWSIGCV7OEYSWK6L5NYZOQ,
